FMTNAME,START,END,LABEL,MIN,MAX,DEFAULT,LENGTH,FUZZ,PREFIX,MULT,FILL,NOEDIT,TYPE,SEXCL,EEXCL,HLO,DECSEP,DIG3SEP,DATATYPE,LANGUAGE
AGEY12Y13MCE,63702,63702,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63710,63710,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63711,63711,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63712,63712,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63720,63720,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63721,63721,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63722,63722,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63730,63730,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63731,63731,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63732,63732,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63740,63740,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63741,63741,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63742,63742,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63750,63750,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63751,63751,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63752,63752,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63760,63760,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63761,63761,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63762,63762,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63770,63770,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63771,63771,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63772,63772,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63780,63780,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63781,63781,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63782,63782,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63790,63790,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63791,63791,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63792,63792,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,6380,6380,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,6381,6381,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,6382,6382,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,6383,6383,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,6384,6384,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,6385,6385,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,6386,6386,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,6387,6387,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,6388,6388,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,6389,6389,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,6390,6390,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,6391,6391,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,6392,6392,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,6393,6393,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,6394,6394,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,6395,6395,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,6396,6396,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,6398,6398,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,6399,6399,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,64000,64000,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,64001,64001,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,64003,64003,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,64080,64080,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,64081,64081,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,64083,64083,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,64090,64090,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,64091,64091,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,64093,64093,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,64100,64100,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,64101,64101,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,64103,64103,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,64110,64110,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,64111,64111,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,64113,64113,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,64120,64120,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,64121,64121,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,64123,64123,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,64130,64130,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,64131,64131,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
