FMTNAME,START,END,LABEL,MIN,MAX,DEFAULT,LENGTH,FUZZ,PREFIX,MULT,FILL,NOEDIT,TYPE,SEXCL,EEXCL,HLO,DECSEP,DIG3SEP,DATATYPE,LANGUAGE
I011721AS1Y16Y17RC,S58129A,S58129A,173,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S58129S,S58129S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S58911A,S58911A,173,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S58911S,S58911S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S58912A,S58912A,173,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S58912S,S58912S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S58919A,S58919A,173,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S58919S,S58919S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S58921A,S58921A,173,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S58921S,S58921S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S58922A,S58922A,173,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S58922S,S58922S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S58929A,S58929A,173,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S58929S,S58929S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68011S,S68011S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68012S,S68012S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68019S,S68019S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68021S,S68021S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68022S,S68022S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68029S,S68029S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68110S,S68110S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68111S,S68111S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68112S,S68112S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68113S,S68113S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68114S,S68114S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68115S,S68115S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68116S,S68116S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68117S,S68117S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68118S,S68118S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68119S,S68119S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68120S,S68120S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68121S,S68121S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68122S,S68122S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68123S,S68123S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68124S,S68124S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68125S,S68125S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68126S,S68126S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68127S,S68127S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68128S,S68128S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68129S,S68129S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68411A,S68411A,173,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68411S,S68411S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68412A,S68412A,173,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68412S,S68412S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68419A,S68419A,173,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68419S,S68419S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68421A,S68421A,173,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68421S,S68421S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68422A,S68422A,173,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68422S,S68422S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68429A,S68429A,173,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68429S,S68429S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68511S,S68511S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68512S,S68512S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68519S,S68519S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68521S,S68521S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68522S,S68522S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68529S,S68529S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68610S,S68610S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68611S,S68611S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68612S,S68612S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68613S,S68613S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68614S,S68614S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68615S,S68615S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68616S,S68616S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68617S,S68617S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68618S,S68618S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68619S,S68619S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68620S,S68620S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68621S,S68621S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68622S,S68622S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68623S,S68623S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68624S,S68624S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68625S,S68625S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68626S,S68626S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68627S,S68627S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68628S,S68628S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68629S,S68629S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68711A,S68711A,173,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68711S,S68711S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68712A,S68712A,173,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68712S,S68712S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68719A,S68719A,173,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68719S,S68719S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68721A,S68721A,173,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68721S,S68721S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68722A,S68722A,173,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68722S,S68722S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68729A,S68729A,173,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S68729S,S68729S,189,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72001A,S72001A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72001B,S72001B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72001C,S72001C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72002A,S72002A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72002B,S72002B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72002C,S72002C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72009A,S72009A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72009B,S72009B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72009C,S72009C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72011A,S72011A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72011B,S72011B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72011C,S72011C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72012A,S72012A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72012B,S72012B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72012C,S72012C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72019A,S72019A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72019B,S72019B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72019C,S72019C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72021A,S72021A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72021B,S72021B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72021C,S72021C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72022A,S72022A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72022B,S72022B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72022C,S72022C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72023A,S72023A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72023B,S72023B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72023C,S72023C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72024A,S72024A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72024B,S72024B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72024C,S72024C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72025A,S72025A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72025B,S72025B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72025C,S72025C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72026A,S72026A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72026B,S72026B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72026C,S72026C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72031A,S72031A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72031B,S72031B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72031C,S72031C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72032A,S72032A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72032B,S72032B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72032C,S72032C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72033A,S72033A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72033B,S72033B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72033C,S72033C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72034A,S72034A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72034B,S72034B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72034C,S72034C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72035A,S72035A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72035B,S72035B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72035C,S72035C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72036A,S72036A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72036B,S72036B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72036C,S72036C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72041A,S72041A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72041B,S72041B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72041C,S72041C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72042A,S72042A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72042B,S72042B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72042C,S72042C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72043A,S72043A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72043B,S72043B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72043C,S72043C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72044A,S72044A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72044B,S72044B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72044C,S72044C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72045A,S72045A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72045B,S72045B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72045C,S72045C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72046A,S72046A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72046B,S72046B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72046C,S72046C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72051A,S72051A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72051B,S72051B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72051C,S72051C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72052A,S72052A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72052B,S72052B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72052C,S72052C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72059A,S72059A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72059B,S72059B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72059C,S72059C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72061A,S72061A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72061B,S72061B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72061C,S72061C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72062A,S72062A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72062B,S72062B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72062C,S72062C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72063A,S72063A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72063B,S72063B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72063C,S72063C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72064A,S72064A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72064B,S72064B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72064C,S72064C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72065A,S72065A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72065B,S72065B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72065C,S72065C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72066A,S72066A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72066B,S72066B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72066C,S72066C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72091A,S72091A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72091B,S72091B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72091C,S72091C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72092A,S72092A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72092B,S72092B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72092C,S72092C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72099A,S72099A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72099B,S72099B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72099C,S72099C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72101A,S72101A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72101B,S72101B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72101C,S72101C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72102A,S72102A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72102B,S72102B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72102C,S72102C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72109A,S72109A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72109B,S72109B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72109C,S72109C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72111A,S72111A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72111B,S72111B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72111C,S72111C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72112A,S72112A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72112B,S72112B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72112C,S72112C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72113A,S72113A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72113B,S72113B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72113C,S72113C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72114A,S72114A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72114B,S72114B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72114C,S72114C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72115A,S72115A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72115B,S72115B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72115C,S72115C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72116A,S72116A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72116B,S72116B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72116C,S72116C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72121A,S72121A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72121B,S72121B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72121C,S72121C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72122A,S72122A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72122B,S72122B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72122C,S72122C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72123A,S72123A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72123B,S72123B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72123C,S72123C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72124A,S72124A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72124B,S72124B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72124C,S72124C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72125A,S72125A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72125B,S72125B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72125C,S72125C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72126A,S72126A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72126B,S72126B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72126C,S72126C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72131A,S72131A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72131B,S72131B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72131C,S72131C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72132A,S72132A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72132B,S72132B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72132C,S72132C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72133A,S72133A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72133B,S72133B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72133C,S72133C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72134A,S72134A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72134B,S72134B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72134C,S72134C,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72135A,S72135A,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,S72135B,S72135B,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
